# K filter curve @ T=90K
# K
# Wavelength (nm)	T (%)
col1 col2
2492.952 0.010928935
2494.94 0.0
2496.928 0.00542962
2498.916 0.001943722
2500.904 0.001361787
2502.892 0.006362989
2504.88 0.004894074
2506.868 0.002836467
2508.856 0.004083562
2510.844 0.004005792
2512.832 0.0
2514.82 0.003495848
2516.808 0.005318317
2518.796 0.002032471
2520.784 0.00275846
2522.772 0.0
2524.76 0.0
2526.748 0.000220584
2528.736 0.002918082
2530.724 0.0
2532.712 0.005134155
2534.7 0.0
2536.688 0.002853678
2538.676 0.0
2540.664 0.0
2542.652 0.0
2544.64 0.0
2546.628 0.000210175
2548.616 0.0
2550.604 0.0
2552.592 0.0
2554.58 0.000612462
2556.568 0.0
2558.556 0.0
2560.544 0.003618383
2562.532 0.0
2564.52 0.0
2566.508 0.0
2568.496 0.0
2570.484 0.003072015
2572.472 0.0
2574.46 0.0
2576.448 0.0
2578.436 0.0
2580.424 0.002572176
2582.412 0.0
2584.4 0.0
2586.388 0.0
2588.376 0.002521888
2590.364 0.0
2592.352 0.0
2594.34 0.0
2596.328 0.006069951
2598.316 0.0
2600.304 0.0
2602.292 0.0
2604.28 0.0
2606.268 0.0
2608.256 0.0
2610.244 0.0
2612.232 0.002760089
2614.22 0.002175606
2616.208 0.0
2618.196 0.0
2620.184 0.0
2622.172 0.0
2624.16 0.0
2626.148 0.0
2628.136 0.003019189
2630.124 0.0
2632.112 0.0
2634.1 0.0
2636.088 0.0
2638.076 0.000861836
2640.064 0.0
2642.052 0.0
2644.04 0.0
2646.028 0.0
2648.016 0.000617211
2650.004 0.0
2651.992 0.0
2653.98 0.0
2655.968 0.0
2657.956 0.0
2659.944 0.0
2661.932 0.0
2663.92 0.0
2665.908 0.0
2667.896 0.0
2669.884 0.002855874
2671.872 0.0
2673.86 0.0
2675.848 0.0
2677.836 0.0
2679.824 0.0
2681.812 0.0
2683.8 0.0
2685.788 0.0
2687.776 0.0
2689.764 0.0
2691.752 0.0
2693.74 0.0
2695.728 0.0
2697.716 0.0
2699.704 0.0
2701.692 0.0
2703.68 0.0
2705.668 0.0
2707.656 0.0
2709.644 0.0
2711.632 0.0
2713.62 0.0
2715.608 0.0
2717.596 0.0
2719.584 0.0
2721.572 0.0
2723.56 0.0
2725.548 0.0
2727.536 0.0
2729.524 0.0
2731.512 0.0
2733.5 0.009585961
2735.488 0.0
2737.476 0.0
2739.464 0.000244542
2741.452 0.0
2743.44 0.0
2745.428 0.0
2747.416 0.0
2749.404 0.0
2751.392 0.001829779
2753.38 0.0
2755.368 0.0
2757.356 0.0
2759.344 0.0
2761.332 0.0
2763.32 0.0
2765.308 0.0
2767.296 0.0
2769.284 0.0
2771.272 7.71e-05
2773.26 0.0
2775.248 0.0
2777.236 0.0
2779.224 0.0
2781.212 0.0
2783.2 0.002148306
2785.188 0.0
2787.176 0.003822749
2789.164 0.0
2791.152 0.0
2793.14 0.0
2795.128 0.0
2797.116 0.0
2799.104 0.009295812
2801.092 0.0
2803.08 0.0
2805.068 0.0
2807.056 0.0
2809.044 0.0
2811.032 0.0
2813.02 0.0
2815.008 0.0
2816.996 0.0
2818.984 0.0
2820.972 0.0
2822.96 0.0
2824.948 0.0
2826.936 0.00058999
2828.924 0.0
2830.912 0.0
2832.9 0.0
2834.888 0.0
2836.876 0.0
2838.864 0.0
2840.852 0.002906168
2842.84 0.0
2844.828 0.0
2846.816 0.0
2848.804 0.0
2850.792 0.0
2852.78 0.0
2854.768 0.0
2856.756 0.0
2858.744 0.0
2860.732 0.0
2862.72 0.0
2864.708 0.0
2866.696 0.0
2868.684 0.0
2870.672 0.000199888
2872.66 0.0
2874.648 0.0
2876.636 0.0
2878.624 0.0
2880.612 0.0
2882.6 0.0
2884.588 0.0
2886.576 0.0
2888.564 0.0
2890.552 0.0
2892.54 0.000621188
2894.528 0.0
2896.516 0.0
2898.504 0.0
2900.492 0.0
2902.48 0.0
2904.468 0.0
2906.456 0.0
2908.444 0.002138271
2910.432 0.0
2912.42 0.0
2914.408 0.0
2916.396 0.004813456
2918.384 0.0
2920.372 0.001025105
2922.36 0.0
2924.348 0.0
2926.336 0.0
2928.324 0.0
2930.312 0.0
2932.3 0.0
2934.288 0.0
2936.276 0.0
2938.264 0.0
2940.252 0.0
2942.24 0.0
2944.228 0.003321868
2946.216 0.0
2948.204 0.0
2950.192 0.0
2952.18 0.0
2954.168 0.0
2956.156 0.0
2958.144 0.0
2960.132 0.0
2962.12 0.0
2964.108 0.0
2966.096 0.0
2968.084 0.0
2970.072 0.0
2972.06 0.004582253
2974.048 0.0
2976.036 0.0
2978.024 0.0
2980.012 0.0
2982.0 0.0
