# J filter curve @ T=87K
# J 2 (X1-3778-P1,S1-334-P1,SN012)
# Wavelength (nm)	T (%)
col1 col2
1872.126 0.0
1874.124 0.0
1876.122 0.0
1878.12 0.0
1880.118 0.0
1882.116 0.0
1884.114 0.0
1886.112 0.0
1888.11 0.0
1890.108 0.0
1892.106 0.0
1894.104 0.0
1896.102 0.0
1898.1 0.0
1900.098 0.0
1902.096 0.0
1904.094 0.0
1906.092 0.0
1908.09 0.0
1910.088 0.0
1912.086 0.0
1914.084 0.0
1916.082 0.0
1918.08 0.0
1920.078 0.002500757
1922.076 0.0
1924.074 0.0
1926.072 0.0
1928.07 0.0
1930.068 0.0
1932.066 0.0
1934.064 0.0
1936.062 0.0
1938.06 0.0
1940.058 0.0
1942.056 0.0
1944.054 0.0
1946.052 0.0
1948.05 0.0
1950.048 0.0
1952.046 0.0
1954.044 0.0
1956.042 0.0
1958.04 0.0
1960.038 0.0
1962.036 0.0
1964.034 0.0
1966.032 0.0
1968.03 0.0
1970.028 0.0
1972.026 0.0
1974.024 0.0
1976.022 0.0
1978.02 0.0
1980.018 0.0
1982.016 0.0
1984.014 0.0
1986.012 0.0
1988.01 0.0
1990.008 0.0
1992.006 0.0
1994.004 0.0
1996.002 0.0
1998.0 0.0
1999.998 0.0
2001.996 0.0
2003.994 0.0
2005.992 0.0
2007.99 0.0
2009.988 0.0
2011.986 0.0
2013.984 0.0
2015.982 0.0
2017.98 0.0
2019.978 0.0
2021.976 0.0
2023.974 0.0
2025.972 0.0
2027.97 0.0
2029.968 0.0
2031.966 0.0
2033.964 0.0
2035.962 0.004552724
2037.96 0.0
2039.958 0.0
2041.956 0.0
2043.954 0.0
2045.952 0.0
2047.95 0.0
2049.948 0.0
2051.946 0.0
2053.944 0.0
2055.942 0.0
2057.94 0.0
2059.938 0.0
2061.936 0.0
2063.934 0.0
2065.932 0.0
2067.93 0.0
2069.928 0.0
2071.926 0.0
2073.924 0.003488485
2075.922 0.0
2077.92 0.0
2079.918 0.0
2081.916 0.0
2083.914 0.0
2085.912 0.0
2087.91 0.0
2089.908 0.0
2091.906 0.0
2093.904 0.0
2095.902 0.0
2097.9 0.0
2099.898 0.0
2101.896 0.0
2103.894 0.0
2105.892 0.0
2107.89 0.0
2109.888 0.0
2111.886 0.0
2113.884 0.0
2115.882 0.0
2117.88 0.0
2119.878 0.0
2121.876 0.0
2123.874 0.0
2125.872 0.003170605
2127.87 0.0
2129.868 0.0
2131.866 0.0
2133.864 0.0
2135.862 0.0
2137.86 0.0
2139.858 0.0
2141.856 0.0
2143.854 0.0
2145.852 0.0
2147.85 0.0
2149.848 0.0
2151.846 0.002567246
2153.844 0.0
2155.842 0.0
2157.84 0.0
2159.838 0.0
2161.836 0.0
2163.834 0.0
2165.832 0.0
2167.83 0.0
2169.828 0.0
2171.826 0.0
2173.824 0.0
2175.822 0.0
2177.82 0.0
2179.818 0.0
2181.816 0.0
2183.814 0.0
2185.812 0.0
2187.81 0.0
2189.808 0.0
2191.806 0.0
2193.804 0.0
2195.802 0.0
2197.8 0.0
2199.798 0.0
2201.796 0.0
2203.794 0.0
2205.792 0.0
2207.79 0.0
2209.788 0.0
2211.786 0.0
2213.784 0.0
2215.782 0.0
2217.78 0.0
2219.778 0.0
2221.776 0.0
2223.774 0.0
2225.772 0.0
2227.77 0.0
2229.768 0.0
2231.766 0.0
2233.764 0.0
2235.762 0.0
2237.76 0.0
2239.758 0.0
2241.756 0.001783685
2243.754 0.0
2245.752 0.0
2247.75 0.0
2249.748 0.0
2251.746 0.0
2253.744 0.0
2255.742 0.0
2257.74 0.0
2259.738 0.0
2261.736 0.0
2263.734 0.0
2265.732 0.0
2267.73 0.0
2269.728 0.0
2271.726 0.0
2273.724 0.0
2275.722 0.003670284
2277.72 0.0
2279.718 0.0
2281.716 0.0
2283.714 0.0
2285.712 0.0
2287.71 0.0
2289.708 0.0
2291.706 0.0
2293.704 0.0
2295.702 0.0
2297.7 0.0
2299.698 0.0
2301.696 0.0
2303.694 0.0
2305.692 0.0
2307.69 0.0
2309.688 0.0
2311.686 0.0
2313.684 0.0
2315.682 0.0
2317.68 0.0
2319.678 0.0
2321.676 0.0
2323.674 0.0
2325.672 0.0
2327.67 0.0
2329.668 0.0
2331.666 0.0
2333.664 0.0
2335.662 0.0
2337.66 0.0
2339.658 0.0
2341.656 0.0
2343.654 0.0
2345.652 0.0
2347.65 0.0
2349.648 0.0
2351.646 0.0
2353.644 0.0
2355.642 0.0
2357.64 0.0
2359.638 0.0
2361.636 0.0
2363.634 0.0
2365.632 0.0
2367.63 0.0
2369.628 0.0
2371.626 0.0
2373.624 0.0
2375.622 0.0
2377.62 0.0
2379.618 0.0
2381.616 0.0
2383.614 0.0
2385.612 0.0
2387.61 0.0
2389.608 0.0
2391.606 0.0
2393.604 0.0
2395.602 0.0
2397.6 0.0
2399.598 0.0
2401.596 0.0
2403.594 0.0
2405.592 0.0
2407.59 0.0
2409.588 0.0
2411.586 0.0
2413.584 0.0
2415.582 0.0
2417.58 0.0
2419.578 0.0
2421.576 0.0
2423.574 0.0
2425.572 0.0
2427.57 0.0
2429.568 0.0
2431.566 0.0
2433.564 0.0
2435.562 0.0
2437.56 0.0
2439.558 0.0
2441.556 0.0
2443.554 0.0
2445.552 0.0
2447.55 0.0
2449.548 0.0
2451.546 0.0
2453.544 0.0
2455.542 0.0
2457.54 0.0
2459.538 0.0
2461.536 0.0
2463.534 0.0
2465.532 0.0
2467.53 0.0
2469.528 0.0
2471.526 0.0
2473.524 0.0
2475.522 0.0
2477.52 0.0
2479.518 0.0
2481.516 0.0
2483.514 0.0
2485.512 0.001703734
2487.51 0.0
2489.508 0.0
2491.506 0.0
2493.504 0.0
2495.502 0.0
2497.5 0.0
2499.498 0.0
2501.496 0.0
2503.494 0.0
2505.492 0.0
2507.49 0.0
2509.488 0.0
2511.486 0.0
2513.484 0.0
2515.482 0.0
2517.48 0.0
2519.478 0.0
2521.476 0.0
2523.474 0.0
2525.472 0.0
2527.47 0.0
2529.468 0.0
2531.466 0.0
2533.464 0.0
2535.462 0.0
2537.46 0.0
2539.458 0.0
2541.456 0.0
2543.454 0.0
2545.452 0.0
2547.45 0.0
2549.448 0.0
2551.446 0.0
2553.444 0.0
2555.442 0.0
2557.44 0.0
2559.438 0.0
2561.436 0.0
2563.434 0.0
2565.432 0.0
2567.43 0.0
2569.428 0.0
2571.426 0.0
2573.424 0.001961987
2575.422 0.0
2577.42 0.0
2579.418 0.0
2581.416 0.0
2583.414 0.0
2585.412 0.0
2587.41 0.0
2589.408 0.0
2591.406 0.0
2593.404 0.0
2595.402 0.0
2597.4 0.0
2599.398 0.0
2601.396 0.0
2603.394 0.0
2605.392 0.0
2607.39 0.0
2609.388 0.0
2611.386 0.0
2613.384 0.0
2615.382 0.0
2617.38 0.0
2619.378 0.0
2621.376 0.0
2623.374 0.0
2625.372 0.0
2627.37 0.0
2629.368 0.0
2631.366 0.0
2633.364 0.0
2635.362 0.0
